attack_label,log_type,eventdate,type,dvc_host,dvc_group,action,src_port,dst_port,application,src_zone,dst_zone,signature,id_signature,message,evento,server_bytes,count,suppression_start_time,page,src_location,suppression_end_time,dst_region,cci,dst_location,dst_country,dst_timezone,user,ur_normalized,resp_cnt,site,src_longitude,client_bytes,ccl,numbytes,conn_duration,event_type,app,url,dst_latitude,policy,dst_longitude,other_categories,src_time,req_cnt,dst_zipcode,traffic_type,category,src_region,appcategory,userkey,netskope_pop,http_transaction_count,ssl_decrypt_policy,bypass_traffic,user_generated,bypass_reason,resp_content_len,conn_endtime,domain,conn_starttime,browser_session_id,request_id,incident_id,_id,threat_source_id,connection_id,policy_id,app_session_id,transaction_id,dlp_parent_id,dlp_incident_id,malsite_id,severity_level_id,host_name,users,endpoint_id,external_id,_eventdate,Unnamed: 0,ts,metadata.origin.data.agent,data,sm.dsn,sm.mailer,sm.to,sm.stat,sm.xdelay,sm.pri,sm.relay,sm.delay,tls.cipher,tls.verify,tls.version,pps.agent,guid,msg.normalizedHeader.message-id,msg.header.message-id,connection.sid,metadata.origin.data.cid,filter.qid,filter.modules.dmarc.srvid,id,metadata.customerId,sm.qid,pps.cid,sm.msgid,filter.origGuid,local_quarantine.body.folder_id,local_quarantine.body.msg_id
0,0,,,,,,,,,,,,,,9872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666030562975336,5825.0,2.0,5043.0,2.0,2.0,0.0,2369.0,2.0,0.0026893139349093,468.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663471688965694,0.0,0.9751162475914456,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,16136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666077702930004,5837.0,2.0,5052.0,9.0,2.0,0.0,158.0,3.0,0.6291024415630835,61.0,53204.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663525449043264,0.0,0.7769439622911923,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,13033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666129128335098,5846.0,2.0,5061.0,9.0,2.0,0.0,158.0,1.0,0.3589073243053775,58.0,29935.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663584096400616,0.0,0.8297629663837445,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,11393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974978718723398,4985.0,2.0,4411.0,9.0,2.0,0.0,186.0,3.0,0.8240620347734768,46.0,61032.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975006274018274,0.0,0.8359915786787459,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,9427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4941249241303908,7192.0,2.0,6396.0,9.0,1.0,0.0,156.0,1.0,0.2182921222293132,341.0,14461.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950247447788949,0.0,0.5275936478056372,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,19401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5553312690402465,19717.0,3.0,16794.0,10.0,2.0,0.0,128.0,1.0,0.3854563356347785,63.0,26411.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503396236269992,0.0,0.4760188928576101,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,14014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5553191261397361,19723.0,3.0,16798.0,0.0,2.0,0.0,5070.0,2.0,0.0042238981713063,396.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503257497794466,0.0,0.7281862071672488,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,15170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8346490288741908,1575.0,3.0,1451.0,9.0,1.0,0.0,165.0,2.0,0.4802652971929831,47.0,37588.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361698189744537,0.0,0.8232282131977502,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,61201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8459272956676372,5337.0,10.0,4790.0,9.0,1.0,0.0,170.0,10.0,0.6492817658978132,62.0,47453.0,3.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848091795583504,0.0,0.811098449433191,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,64057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069900233000774,21194.0,11.0,17854.0,0.0,2.0,0.0,10254.0,0.0,0.0026393316389554,868.0,1.0,4.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064575750574737,0.0,0.8676715910969507,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,40230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9751849689812112,5151.0,6.0,4558.0,9.0,2.0,0.0,186.0,2.0,0.8280062190810537,330.0,61178.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752095662305,0.0,0.8010383106319182,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,42108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9656229209546592,5807.0,7.0,5097.0,9.0,1.0,0.0,174.0,3.0,0.5248137082049515,61.0,43174.0,3.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964614184242336,0.0,0.9434150813882696,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,45820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7129935226609091,27106.0,8.0,23462.0,9.0,2.0,0.0,129.0,0.0,0.4850349954462558,416.0,38240.0,4.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7173073979201323,0.0,0.751697964756384,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,64041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4941863734413759,7291.0,11.0,6483.0,2.0,1.0,0.0,2977.0,2.0,0.0021901492578679,235.0,2.0,6.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950840017497451,0.0,0.6374414742994965,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,28783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975431219289024,5346.0,4.0,4733.0,9.0,2.0,0.0,186.0,1.0,0.5208057245688827,330.0,36503.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975459124946198,0.0,0.7783083192446331,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,36420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7130433004829339,27158.0,6.0,23510.0,9.0,2.0,0.0,129.0,10.0,0.7024938413449681,53.0,49881.0,4.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7173625072713727,0.0,0.6799264118851748,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,47584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4598233625921102,3239.0,9.0,2771.0,0.0,2.0,0.0,6505.0,0.0,0.0439551160168065,725.0,3.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604654949318149,0.0,0.6517754227330207,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,22961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966850326787022,6403.0,3.0,5535.0,9.0,2.0,0.0,158.0,1.0,0.2487631206775868,58.0,16751.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665817583259696,0.0,0.7811798334315334,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,48454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4941985473614767,7321.0,8.0,6508.0,9.0,1.0,0.0,156.0,1.0,0.3940440013651761,341.0,35948.0,4.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950979837316311,0.0,0.5263395734007877,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,3823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075833586111953,21388.0,1.0,18021.0,10.0,2.0,0.0,142.0,2.0,0.7053587886644027,52.0,41791.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070635645056826,0.0,0.5894948827003712,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,61987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4942426053580321,7390.0,10.0,6563.0,9.0,1.0,0.0,156.0,6.0,0.5593679886230152,58.0,51022.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495139263868628,0.0,0.489415237672502,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,28667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834745695621413,1703.0,5.0,1570.0,14.0,1.0,0.0,545.0,69.0,0.6630559449843412,582.0,57714.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8362743471543881,0.0,0.7685604614819562,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,83009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4942953590118023,7478.0,14.0,6645.0,9.0,1.0,0.0,156.0,9.0,0.0339528671501624,60.0,4186.0,4.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951931943701882,0.0,0.0838812666953668,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,86059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494317967720561,7514.0,14.0,6679.0,9.0,1.0,0.0,156.0,2.0,0.4512704307882404,55.0,42564.0,4.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952191609079765,0.0,0.4925250213246127,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,20452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9670371724255264,6823.0,3.0,5872.0,9.0,2.0,0.0,158.0,4.0,0.6822235183066314,61.0,56482.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667537905741966,0.0,0.8202262846951288,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,11459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4600118372961609,3505.0,2.0,3002.0,9.0,2.0,0.0,138.0,2.0,0.3213955951835686,53.0,26236.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4606533649476821,0.0,0.5649319038932844,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,91806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9760562200702748,5841.0,14.0,5157.0,9.0,2.0,0.0,186.0,8.0,0.5073615396926889,49.0,36235.0,2.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760577854608214,0.0,0.8123345242272482,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,86037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9760674700843376,5853.0,14.0,5169.0,0.0,4.0,26.0,1059.0,0.0,0.0028385141091984,8.0,0.0,3.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976070403598132,0.0,0.9948722447286996,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,86591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9760724700905874,5861.0,14.0,5175.0,9.0,2.0,0.0,186.0,3.0,0.2564981914871269,46.0,10658.0,2.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760760116591592,0.0,0.8057473922613162,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,75407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3295468979276477,27194.0,12.0,23072.0,9.0,2.0,0.0,140.0,3.0,0.4009316429197184,57.0,24527.0,3.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3314734586694219,0.0,0.5046217292377703,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,55497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96622056836504,6806.0,9.0,6008.0,9.0,1.0,0.0,174.0,0.0,0.3125656778310506,422.0,19129.0,3.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652354135756804,0.0,0.944897073126954,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,48269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2247846942052158,27270.0,8.0,23311.0,9.0,1.0,0.0,156.0,0.0,0.8878156806615225,409.0,51072.0,3.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343815846608864,0.0,0.6238024112156194,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,30670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083833612778709,21599.0,5.0,18205.0,10.0,2.0,0.0,142.0,2.0,0.7401830082514365,54.0,43629.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007824838749995,0.0,0.6376260538932055,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,12058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9671524510419428,7094.0,2.0,6113.0,9.0,2.0,0.0,158.0,3.0,0.3876949652191613,60.0,33559.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668730402008084,0.0,0.7729131168686403,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,30033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556448415887199,20132.0,5.0,17149.0,10.0,2.0,0.0,128.0,3.0,0.2995537909147856,68.0,13972.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506448482731549,0.0,0.4837958420012822,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,54211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762687203359002,6012.0,8.0,5313.0,9.0,2.0,0.0,186.0,0.0,0.1502632599690934,330.0,48134.0,2.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762764998408716,0.0,0.8034068072346806,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,61018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005942419773194,25681.0,10.0,21983.0,9.0,2.0,0.0,160.0,6.0,0.1402791695861246,60.0,43278.0,3.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005982085975184,0.0,0.2372370464102379,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,74848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8465175840803844,6366.0,12.0,5697.0,9.0,1.0,0.0,170.0,5.0,0.7633607517735972,62.0,57083.0,3.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486844340596585,0.0,0.8121438903084971,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,51331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556826988667816,20195.0,8.0,17202.0,14.0,2.0,0.0,387.0,66.0,0.301809878444113,419.0,16789.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506774926203373,0.0,0.5674242126885687,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,24604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8466632990322241,6622.0,4.0,5914.0,9.0,1.0,0.0,170.0,2.0,0.1065577649386534,432.0,24780.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8488288365990523,0.0,0.7886675027465838,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,82512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4944623156303279,7765.0,14.0,6895.0,9.0,1.0,0.0,156.0,8.0,0.448097690417226,60.0,42408.0,4.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953603123441591,0.0,0.4779413927445511,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,86458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4944634750512899,7766.0,14.0,6896.0,9.0,1.0,0.0,156.0,2.0,0.3753802709766682,57.0,34317.0,4.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953616439614816,0.0,0.4774039322853299,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,25562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014216062874156,32536.0,4.0,26546.0,9.0,2.0,0.0,147.0,1.0,0.2770712222855154,51.0,12529.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015126651778553,0.0,0.1248818702625901,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,70938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9673268688742164,7495.0,12.0,6475.0,9.0,2.0,0.0,158.0,4.0,0.1941183351447039,61.0,12088.0,2.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9670489822728586,0.0,0.798748347851012,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,84605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4327509551673034,3015.0,14.0,2534.0,8.0,2.0,0.0,142.0,2.0,0.2822324053396892,49.0,17701.0,3.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364060121034833,0.0,0.5069858949247228,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,71481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9664711567477392,7231.0,12.0,6381.0,2.0,1.0,0.0,1087.0,1.0,0.1130618734925303,1435.0,27744.0,6.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965485387634976,0.0,0.9455010272070398,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,67126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4601962442008435,3793.0,12.0,3251.0,9.0,2.0,0.0,138.0,3.0,0.1477646990886061,50.0,6552.0,3.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608404521718165,0.0,0.5301452567732405,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,12957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9673761515540972,7618.0,2.0,6582.0,9.0,2.0,0.0,158.0,2.0,0.5670561424407271,58.0,49821.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9670988325266062,0.0,0.9218314569167316,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,54068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4945052142059213,7841.0,9.0,6965.0,9.0,1.0,0.0,156.0,5.0,0.4877657956387496,58.0,46685.0,4.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954069189504458,0.0,0.4657749992646685,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,56003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8468472998733708,6932.0,9.0,6165.0,9.0,1.0,0.0,170.0,10.0,0.1899214128502128,62.0,9024.0,3.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8489974151292045,0.0,0.8011289124755262,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,15936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8468638713776976,6973.0,2.0,6201.0,9.0,1.0,0.0,170.0,4.0,0.5704314353196193,57.0,42840.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490163638787177,0.0,0.8127760649278113,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,21146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666076274162512,7463.0,3.0,6595.0,9.0,1.0,0.0,174.0,3.0,0.7991101903585078,64.0,62087.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656262086009942,0.0,0.945823621153431,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,55785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9674164347880866,7716.0,9.0,6660.0,9.0,2.0,0.0,158.0,4.0,0.1751799839576676,61.0,10328.0,2.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671374420368616,0.0,0.8283019093268787,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,79474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976811221014026,6450.0,12.0,5702.0,14.0,2.0,0.0,641.0,58.0,0.0807543928391348,688.0,21700.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768162757147124,0.0,0.9679355800822994,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,42870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432820288546859,3120.0,7.0,2620.0,8.0,2.0,0.0,142.0,0.0,0.0751901825746782,364.0,20611.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364713076156076,0.0,0.5717973829695994,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,47075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2250735834150927,27529.0,8.0,23540.0,9.0,1.0,0.0,156.0,1.0,0.785537980643351,409.0,46070.0,3.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346646650364995,0.0,0.5931648744010031,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,6006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4945684026483493,7947.0,1.0,7057.0,9.0,1.0,0.0,156.0,1.0,0.7514408909174003,341.0,60732.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954681733472798,0.0,0.483591412397956,0.0,0.0,0.0,0.0,0.0
